node_id,X_mm,Y_mm,Z_mm,family,component_class
2005228,659913.649999999907,-19760.000000000000,328479.474810063024,CW2_GATE_11::gantry_rope_master_03,gate
2005229,659913.649999999907,-23140.000000000000,328479.474810063024,CW2_GATE_11::gantry_rope_master_04,gate
2005230,659913.649999999907,-23400.000000000000,328479.474810063024,CW2_GATE_11::gantry_rope_master_05,gate
2005231,659913.649999999907,-23660.000000000000,328479.474810063024,CW2_GATE_11::gantry_rope_master_06,gate
2005232,659913.649999999907,-24360.000000000000,328479.474810063024,CW2_GATE_11::right_post_top_weld_projection,gate
2005233,659913.649999999907,-25140.000000000000,328479.474810063024,CW2_GATE_11::top_beam_endpoint_end,gate
2005243,659913.649999999907,-18540.000000000000,321255.191620761994,CW2_GATE_11::left_post_physical_bottom,gate
2005244,659913.649999999907,-18540.000000000000,328399.474810063024,CW2_GATE_11::left_post_physical_top,gate
2005246,659913.649999999907,-24360.000000000000,321255.191620761994,CW2_GATE_11::right_post_physical_bottom,gate
2005247,659913.649999999907,-24360.000000000000,328399.474810063024,CW2_GATE_11::right_post_physical_top,gate
2005249,768909.000000000000,-18375.000000000000,316876.272632318025,CW2_GATE_12::bottom_beam_endpoint_start,gate
2005250,768909.000000000000,-18540.000000000000,316876.272632318025,CW2_GATE_12::left_post_bottom_weld_projection,gate
2005251,768909.000000000000,-18780.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_01,gate
2005252,768909.000000000000,-19040.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_02,gate
2005253,768909.000000000000,-19300.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_03,gate
2005254,768909.000000000000,-19560.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_04,gate
2005255,768909.000000000000,-19820.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_05,gate
2005256,768909.000000000000,-20080.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_06,gate
2005257,768909.000000000000,-20340.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_07,gate
2005258,768909.000000000000,-20600.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_08,gate
2005259,768909.000000000000,-22300.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_09,gate
2005260,768909.000000000000,-22560.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_10,gate
2005261,768909.000000000000,-22820.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_11,gate
2005262,768909.000000000000,-23080.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_12,gate
2005263,768909.000000000000,-23340.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_13,gate
2005264,768909.000000000000,-23600.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_14,gate
2005265,768909.000000000000,-23860.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_15,gate
2005266,768909.000000000000,-24120.000000000000,316876.272632318025,CW2_GATE_12::bottom_rope_master_16,gate
2005267,768909.000000000000,-24360.000000000000,316876.272632318025,CW2_GATE_12::right_post_bottom_weld_projection,gate
2005268,768909.000000000000,-24525.000000000000,316876.272632318025,CW2_GATE_12::bottom_beam_endpoint_end,gate
2005288,768909.000000000000,-17760.000000000000,325707.590843325015,CW2_GATE_12::top_beam_endpoint_start,gate
2005289,768909.000000000000,-18540.000000000000,325707.590843325015,CW2_GATE_12::left_post_top_weld_projection,gate
2005290,768909.000000000000,-19240.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_01,gate
2005291,768909.000000000000,-19500.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_02,gate
2005292,768909.000000000000,-19760.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_03,gate
2005293,768909.000000000000,-23140.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_04,gate
2005294,768909.000000000000,-23400.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_05,gate
2005295,768909.000000000000,-23660.000000000000,325707.590843325015,CW2_GATE_12::gantry_rope_master_06,gate
2005296,768909.000000000000,-24360.000000000000,325707.590843325015,CW2_GATE_12::right_post_top_weld_projection,gate
2005297,768909.000000000000,-25140.000000000000,325707.590843325015,CW2_GATE_12::top_beam_endpoint_end,gate
2005307,768909.000000000000,-18540.000000000000,316963.772632318025,CW2_GATE_12::left_post_physical_bottom,gate
2005308,768909.000000000000,-18540.000000000000,325627.590843325015,CW2_GATE_12::left_post_physical_top,gate
2005310,768909.000000000000,-24360.000000000000,316963.772632318025,CW2_GATE_12::right_post_physical_bottom,gate
2005311,768909.000000000000,-24360.000000000000,325627.590843325015,CW2_GATE_12::right_post_physical_top,gate
2005313,825909.000000000000,-18375.000000000000,295997.650175309973,CW2_GATE_13::bottom_beam_endpoint_start,gate
2005314,825909.000000000000,-18540.000000000000,295997.650175309973,CW2_GATE_13::left_post_bottom_weld_projection,gate
2005315,825909.000000000000,-18780.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_01,gate
2005316,825909.000000000000,-19040.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_02,gate
2005317,825909.000000000000,-19300.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_03,gate
2005318,825909.000000000000,-19560.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_04,gate
2005319,825909.000000000000,-19820.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_05,gate
2005320,825909.000000000000,-20080.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_06,gate
2005321,825909.000000000000,-20340.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_07,gate
2005322,825909.000000000000,-20600.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_08,gate
2005323,825909.000000000000,-22300.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_09,gate
2005324,825909.000000000000,-22560.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_10,gate
2005325,825909.000000000000,-22820.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_11,gate
2005326,825909.000000000000,-23080.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_12,gate
2005327,825909.000000000000,-23340.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_13,gate
2005328,825909.000000000000,-23600.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_14,gate
2005329,825909.000000000000,-23860.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_15,gate
2005330,825909.000000000000,-24120.000000000000,295997.650175309973,CW2_GATE_13::bottom_rope_master_16,gate
2005331,825909.000000000000,-24360.000000000000,295997.650175309973,CW2_GATE_13::right_post_bottom_weld_projection,gate
2005332,825909.000000000000,-24525.000000000000,295997.650175309973,CW2_GATE_13::bottom_beam_endpoint_end,gate
2005352,825909.000000000000,-17760.000000000000,304865.926957733987,CW2_GATE_13::top_beam_endpoint_start,gate
2005353,825909.000000000000,-18540.000000000000,304865.926957733987,CW2_GATE_13::left_post_top_weld_projection,gate
2005354,825909.000000000000,-19240.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_01,gate
2005355,825909.000000000000,-19500.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_02,gate
2005356,825909.000000000000,-19760.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_03,gate
2005357,825909.000000000000,-23140.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_04,gate
2005358,825909.000000000000,-23400.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_05,gate
2005359,825909.000000000000,-23660.000000000000,304865.926957733987,CW2_GATE_13::gantry_rope_master_06,gate
2005360,825909.000000000000,-24360.000000000000,304865.926957733987,CW2_GATE_13::right_post_top_weld_projection,gate
2005361,825909.000000000000,-25140.000000000000,304865.926957733987,CW2_GATE_13::top_beam_endpoint_end,gate
2005371,825909.000000000000,-18540.000000000000,296085.150175309973,CW2_GATE_13::left_post_physical_bottom,gate
2005372,825909.000000000000,-18540.000000000000,304785.926957733987,CW2_GATE_13::left_post_physical_top,gate
2005374,825909.000000000000,-24360.000000000000,296085.150175309973,CW2_GATE_13::right_post_physical_bottom,gate
2005375,825909.000000000000,-24360.000000000000,304785.926957733987,CW2_GATE_13::right_post_physical_top,gate
2005377,882913.649999999907,-18375.000000000000,276152.531984883011,CW2_GATE_14::bottom_beam_endpoint_start,gate
2005378,882913.649999999907,-18540.000000000000,276152.531984883011,CW2_GATE_14::left_post_bottom_weld_projection,gate
2005379,882913.649999999907,-18780.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_01,gate
2005380,882913.649999999907,-19040.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_02,gate
2005381,882913.649999999907,-19300.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_03,gate
2005382,882913.649999999907,-19560.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_04,gate
2005383,882913.649999999907,-19820.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_05,gate
2005384,882913.649999999907,-20080.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_06,gate
2005385,882913.649999999907,-20340.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_07,gate
2005386,882913.649999999907,-20600.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_08,gate
2005387,882913.649999999907,-22300.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_09,gate
2005388,882913.649999999907,-22560.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_10,gate
2005389,882913.649999999907,-22820.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_11,gate
2005390,882913.649999999907,-23080.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_12,gate
2005391,882913.649999999907,-23340.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_13,gate
2005392,882913.649999999907,-23600.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_14,gate
2005393,882913.649999999907,-23860.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_15,gate
2005394,882913.649999999907,-24120.000000000000,276152.531984883011,CW2_GATE_14::bottom_rope_master_16,gate
2005395,882913.649999999907,-24360.000000000000,276152.531984883011,CW2_GATE_14::right_post_bottom_weld_projection,gate
2005396,882913.649999999907,-24525.000000000000,276152.531984883011,CW2_GATE_14::bottom_beam_endpoint_end,gate
2005416,882913.649999999907,-17760.000000000000,285134.591256459011,CW2_GATE_14::top_beam_endpoint_start,gate
2005417,882913.649999999907,-18540.000000000000,285134.591256459011,CW2_GATE_14::left_post_top_weld_projection,gate
2005418,882913.649999999907,-19240.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_01,gate
2005419,882913.649999999907,-19500.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_02,gate
2005420,882913.649999999907,-19760.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_03,gate
2005421,882913.649999999907,-23140.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_04,gate
2005422,882913.649999999907,-23400.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_05,gate
2005423,882913.649999999907,-23660.000000000000,285134.591256459011,CW2_GATE_14::gantry_rope_master_06,gate
2005424,882913.649999999907,-24360.000000000000,285134.591256459011,CW2_GATE_14::right_post_top_weld_projection,gate
2005425,882913.649999999907,-25140.000000000000,285134.591256459011,CW2_GATE_14::top_beam_endpoint_end,gate
2005435,882913.649999999907,-18540.000000000000,276240.031984883011,CW2_GATE_14::left_post_physical_bottom,gate
2005436,882913.649999999907,-18540.000000000000,285054.591256459011,CW2_GATE_14::left_post_physical_top,gate
2005438,882913.649999999907,-24360.000000000000,276240.031984883011,CW2_GATE_14::right_post_physical_bottom,gate
2005439,882913.649999999907,-24360.000000000000,285054.591256459011,CW2_GATE_14::right_post_physical_top,gate
2005441,939918.300000000047,-18375.000000000000,257690.771455322014,CW2_GATE_15::bottom_beam_endpoint_start,gate
2005442,939918.300000000047,-18540.000000000000,257690.771455322014,CW2_GATE_15::left_post_bottom_weld_projection,gate
2005443,939918.300000000047,-18780.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_01,gate
2005444,939918.300000000047,-19040.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_02,gate
2005445,939918.300000000047,-19300.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_03,gate
2005446,939918.300000000047,-19560.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_04,gate
2005447,939918.300000000047,-19820.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_05,gate
2005448,939918.300000000047,-20080.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_06,gate
2005449,939918.300000000047,-20340.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_07,gate
2005450,939918.300000000047,-20600.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_08,gate
2005451,939918.300000000047,-22300.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_09,gate
2005452,939918.300000000047,-22560.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_10,gate
2005453,939918.300000000047,-22820.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_11,gate
2005454,939918.300000000047,-23080.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_12,gate
2005455,939918.300000000047,-23340.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_13,gate
2005456,939918.300000000047,-23600.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_14,gate
2005457,939918.300000000047,-23860.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_15,gate
2005458,939918.300000000047,-24120.000000000000,257690.771455322014,CW2_GATE_15::bottom_rope_master_16,gate
2005459,939918.300000000047,-24360.000000000000,257690.771455322014,CW2_GATE_15::right_post_bottom_weld_projection,gate
2005460,939918.300000000047,-24525.000000000000,257690.771455322014,CW2_GATE_15::bottom_beam_endpoint_end,gate
2005480,939918.300000000047,-17760.000000000000,266578.030816629005,CW2_GATE_15::top_beam_endpoint_start,gate
2005481,939918.300000000047,-18540.000000000000,266578.030816629005,CW2_GATE_15::left_post_top_weld_projection,gate
2005482,939918.300000000047,-19240.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_01,gate
2005483,939918.300000000047,-19500.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_02,gate
2005484,939918.300000000047,-19760.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_03,gate
2005485,939918.300000000047,-23140.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_04,gate
2005486,939918.300000000047,-23400.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_05,gate
2005487,939918.300000000047,-23660.000000000000,266578.030816629005,CW2_GATE_15::gantry_rope_master_06,gate
2005488,939918.300000000047,-24360.000000000000,266578.030816629005,CW2_GATE_15::right_post_top_weld_projection,gate
2005489,939918.300000000047,-25140.000000000000,266578.030816629005,CW2_GATE_15::top_beam_endpoint_end,gate
2005499,939918.300000000047,-18540.000000000000,257778.271455322014,CW2_GATE_15::left_post_physical_bottom,gate
2005500,939918.300000000047,-18540.000000000000,266498.030816629005,CW2_GATE_15::left_post_physical_top,gate
2005502,939918.300000000047,-24360.000000000000,257778.271455322014,CW2_GATE_15::right_post_physical_bottom,gate
2005503,939918.300000000047,-24360.000000000000,266498.030816629005,CW2_GATE_15::right_post_physical_top,gate
2005505,996918.300000000047,-18375.000000000000,240253.807444786013,CW2_GATE_16::bottom_beam_endpoint_start,gate
2005506,996918.300000000047,-18540.000000000000,240253.807444786013,CW2_GATE_16::left_post_bottom_weld_projection,gate
2005507,996918.300000000047,-18780.000000000000,240253.807444786013,CW2_GATE_16::bottom_rope_master_01,gate
